"Work_Year","Field","Job_Title","Experience_Level","Work_Time_Arrangement","Work_Office_Arrangement","Company_Size","Continent","Country","Company_Location_Code3","Salary_USD"
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",245700
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",132300
2024,"Data Engineering","Data Specialist","Mid","Full-time","In-Person","M","Americas","United States","USA",80000
2024,"Data Engineering","Data Specialist","Mid","Full-time","In-Person","M","Americas","United States","USA",73000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",263500
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",189360
2024,"Data Engineering","Data Architect","Senior","Full-time","Remote","M","Americas","United States","USA",175000
2024,"Data Engineering","Data Architect","Senior","Full-time","Remote","M","Americas","United States","USA",125000
2024,"Data Science","Data Scientist","Executive","Full-time","In-Person","M","Americas","United States","USA",175762
2024,"Data Science","Data Scientist","Executive","Full-time","In-Person","M","Americas","United States","USA",97254
2024,"Data Science","Applied Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",218213
2024,"Data Science","Applied Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",178538
2024,"Data Science","Research Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",440000
2024,"Data Science","Research Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",295000
2024,"Data Science","Research Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",118600
2024,"Data Science","Research Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",96800
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",198800
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",90700
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",145000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",115000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",269100
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",131300
2024,"Data Science","Research Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",440000
2024,"Data Science","Research Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",245000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",99900
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",83000
2024,"Data Science","Research Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",240960
2024,"Data Science","Research Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",190000
2024,"Data Engineering","Data Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",178600
2024,"Data Engineering","Data Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",67200
2024,"Data Engineering","Data Visualization Specialist","Mid","Full-time","In-Person","M","Americas","United States","USA",170200
2024,"Data Engineering","Data Visualization Specialist","Mid","Full-time","In-Person","M","Americas","United States","USA",83900
2024,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",169000
2024,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",120000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","Canada","CAN",225000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","Canada","CAN",153000
2024,"Data Science","Research Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",450000
2024,"Data Science","Research Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",245000
2024,"Data Engineering","ETL Developer","Senior","Full-time","In-Person","M","Americas","United States","USA",99500
2024,"Data Engineering","ETL Developer","Senior","Full-time","In-Person","M","Americas","United States","USA",53300
2024,"Data Science","Research Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",240960
2024,"Data Science","Research Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",200800
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",170200
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",83900
2024,"Data Engineering","Data Engineer","Mid","Full-time","Remote","M","Americas","United States","USA",125000
2024,"Data Engineering","Data Engineer","Mid","Full-time","Remote","M","Americas","United States","USA",115000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",261050
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",187000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",331640
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",283780
2024,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",146500
2024,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",96000
2024,"Artificial Intelligence   (general)","Computer Vision Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",235000
2024,"Artificial Intelligence   (general)","Computer Vision Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",185000
2024,"Data Science","Data Scientist","Mid","Full-time","Remote","M","Americas","United States","USA",140400
2024,"Data Science","Data Scientist","Mid","Full-time","Remote","M","Americas","United States","USA",90000
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",440000
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",245000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",179000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",112000
2024,"Data Engineering","Data Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",178600
2024,"Data Engineering","Data Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",76300
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",260000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",225000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",165000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",137000
2024,"Data Science","Applied Scientist","Senior","Full-time","In-Person","L","Americas","United States","USA",260000
2024,"Data Science","Applied Scientist","Senior","Full-time","In-Person","L","Americas","United States","USA",136000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",296100
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",144500
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",278700
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",159300
2024,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",206000
2024,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",140250
2024,"Data Engineering","Analytics Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",100000
2024,"Data Engineering","Analytics Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",75000
2024,"Data Engineering","Data Lead","Senior","Full-time","In-Person","M","Americas","United States","USA",180000
2024,"Data Engineering","Data Lead","Senior","Full-time","In-Person","M","Americas","United States","USA",140000
2024,"Machine Learning","Machine Learning Scientist","Senior","Full-time","In-Person","M","Americas","Canada","CAN",235000
2024,"Machine Learning","Machine Learning Scientist","Senior","Full-time","In-Person","M","Americas","Canada","CAN",153000
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",440000
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",245000
2024,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",116800
2024,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",87600
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",170000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",125000
2024,"Data Engineering","Data Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",283500
2024,"Data Engineering","Data Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",149000
2024,"Data Science","Data Scientist","Entry","Full-time","Remote","L","Europe","Romania","ROU",26000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",357900
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",189400
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",212000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",93400
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",128656
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",103330
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",250900
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",135200
2024,"Data Science","Applied Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",414000
2024,"Data Science","Applied Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",216000
2024,"Data Engineering","Data Specialist","Mid","Full-time","In-Person","M","Americas","United States","USA",69000
2024,"Data Engineering","Data Specialist","Mid","Full-time","In-Person","M","Americas","United States","USA",51000
2024,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",109000
2024,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",62300
2024,"Data Engineering","Analytics Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",134160
2024,"Data Engineering","Analytics Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",72240
2024,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Americas","United States","USA",90500
2024,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Americas","United States","USA",42400
2024,"Data Engineering","Data Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",381500
2024,"Data Engineering","Data Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",202500
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",257000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",129000
2024,"Data Analysis","Data Analyst","Entry","Full-time","Remote","M","Americas","United States","USA",120000
2024,"Data Analysis","Data Analyst","Entry","Full-time","Remote","M","Americas","United States","USA",100000
2024,"Data Engineering","Analytics Engineer","Senior","Full-time","In-Person","M","Americas","Canada","CAN",209990
2024,"Data Engineering","Analytics Engineer","Senior","Full-time","In-Person","M","Americas","Canada","CAN",140000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",80000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",45700
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",138000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",86000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",152000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",133200
2024,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",135000
2024,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",120000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",175000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",150000
2024,"Data Engineering","Data Developer","Mid","Full-time","In-Person","M","Americas","United States","USA",100000
2024,"Data Engineering","Data Developer","Mid","Full-time","In-Person","M","Americas","United States","USA",95000
2024,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",134200
2024,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",117000
2024,"Data Science","Research Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",179000
2024,"Data Science","Research Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",112000
2024,"Data Engineering","Data Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",234000
2024,"Data Engineering","Data Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",146000
2024,"Data Analysis","Data Analyst","Entry","Full-time","Remote","M","Americas","United States","USA",75065
2024,"Data Analysis","Data Analyst","Entry","Full-time","Remote","M","Americas","United States","USA",41419
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",107800
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",61600
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",324000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",159000
2024,"Data Analysis","Data Analyst","Entry","Full-time","Remote","M","Americas","United States","USA",80000
2024,"Data Analysis","Data Analyst","Entry","Full-time","Remote","M","Americas","United States","USA",75000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","Canada","CAN",303400
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","Canada","CAN",216700
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",179000
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",112000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",247300
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",139700
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",93000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",65750
2024,"Data Science","Applied Scientist","Mid","Full-time","In-Person","L","Americas","United States","USA",222200
2024,"Data Science","Applied Scientist","Mid","Full-time","In-Person","L","Americas","United States","USA",136000
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",234000
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",146000
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",130000
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",90800
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",93000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",65750
2024,"Data Science","Data Scientist","Entry","Part-time","Hybrid","M","Europe","Germany","DEU",16666
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",166000
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",73100
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",166000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",73100
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",179000
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",112000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",186754
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",101000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",80000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",67500
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Africa","Egypt","EGY",212000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Africa","Egypt","EGY",93300
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",138000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",86000
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",106050
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",80420
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",234000
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",146000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",179000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",112000
2024,"Data Science","Data Modeler","Senior","Full-time","In-Person","M","Americas","Canada","CAN",171210
2024,"Data Science","Data Modeler","Senior","Full-time","In-Person","M","Americas","Canada","CAN",92190
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","Canada","CAN",110630
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","Canada","CAN",59570
2024,"Data Science","Research Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",234000
2024,"Data Science","Research Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",146000
2024,"Data Engineering","Data Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",186000
2024,"Data Engineering","Data Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",81800
2024,"Business Intelligence","BI Developer","Senior","Full-time","Remote","M","Asia","India","IND",95000
2024,"Business Intelligence","BI Developer","Senior","Full-time","Remote","M","Asia","India","IND",80000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",160000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",94100
2024,"Data Engineering","Data Engineer","Entry","Full-time","In-Person","M","Europe","United Kingdom","GBR",50000
2024,"Data Engineering","Data Engineer","Entry","Full-time","In-Person","M","Europe","United Kingdom","GBR",37500
2024,"Data Engineering","Data Engineer","Executive","Full-time","In-Person","M","Americas","United States","USA",225000
2024,"Data Engineering","Data Engineer","Executive","Full-time","In-Person","M","Americas","United States","USA",215000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",303400
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",216700
2024,"Business Intelligence","Business Intelligence Analyst","Entry","Full-time","In-Person","M","Europe","United Kingdom","GBR",56250
2024,"Business Intelligence","Business Intelligence Analyst","Entry","Full-time","In-Person","M","Europe","United Kingdom","GBR",56250
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",179000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",112000
2024,"Machine Learning","Machine Learning Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",166000
2024,"Machine Learning","Machine Learning Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",73100
2024,"Data Science","Data Modeler","Senior","Full-time","Remote","M","Americas","United States","USA",130000
2024,"Data Science","Data Modeler","Senior","Full-time","Remote","M","Americas","United States","USA",110000
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",115000
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",80000
2024,"Data Science","Research Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",179000
2024,"Data Science","Research Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",112000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",195000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",170000
2024,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Americas","Canada","CAN",78000
2024,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Americas","Canada","CAN",54000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",179000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",112000
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",440000
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",295000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","Canada","CAN",130000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","Canada","CAN",120000
2024,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",152375
2024,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",94000
2024,"Data Engineering","Data Developer","Senior","Full-time","Remote","M","Americas","United States","USA",180000
2024,"Data Engineering","Data Developer","Senior","Full-time","Remote","M","Americas","United States","USA",130000
2024,"Data Engineering","Analytics Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",195000
2024,"Data Engineering","Analytics Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",165000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",218000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",152600
2024,"Machine Learning","Machine Learning Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",750000
2024,"Machine Learning","Machine Learning Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",150000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",136197
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",100000
2024,"Data Science","Research Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",440000
2024,"Data Science","Research Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",295000
2024,"Data Engineering","Data Engineer","Executive","Full-time","In-Person","M","Americas","United States","USA",179000
2024,"Data Engineering","Data Engineer","Executive","Full-time","In-Person","M","Americas","United States","USA",112000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",175100
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",82915
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",112000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",109000
2024,"Data Engineering","Analytics Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",116550
2024,"Data Engineering","Analytics Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",79200
2024,"Data Science","Data Scientist","Mid","Full-time","Remote","M","Americas","United States","USA",168000
2024,"Data Science","Data Scientist","Mid","Full-time","Remote","M","Americas","United States","USA",120000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Europe","United Kingdom","GBR",193000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Europe","United Kingdom","GBR",96125
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",210000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",160000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",116000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",90000
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","L","Americas","United States","USA",247600
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","L","Americas","United States","USA",127300
2024,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Europe","United Kingdom","GBR",50000
2024,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Europe","United Kingdom","GBR",43750
2024,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",190600
2024,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",94400
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",258100
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",151900
2024,"Data Science","Research Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",720000
2024,"Data Science","Research Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",100000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Europe","United Kingdom","GBR",175000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Europe","United Kingdom","GBR",125000
2024,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",171000
2024,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",93000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",104000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",80000
2024,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Americas","United States","USA",158000
2024,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Americas","United States","USA",106000
2024,"Data Science","Research Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",720000
2024,"Data Science","Research Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",100000
2024,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",140130
2024,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",84870
2024,"Data Science","Research Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",720000
2024,"Data Science","Research Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",100000
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",278700
2024,"Data Science","Research Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",159300
2024,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",220000
2024,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",170000
2024,"Business Intelligence","Business Intelligence Developer","Mid","Full-time","In-Person","M","Americas","United States","USA",117750
2024,"Business Intelligence","Business Intelligence Developer","Mid","Full-time","In-Person","M","Americas","United States","USA",70650
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",233200
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",144200
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",247500
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",172200
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",138000
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",86000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",179000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",112000
2024,"Business Intelligence","Business Intelligence Developer","Mid","Full-time","In-Person","M","Americas","United States","USA",92000
2024,"Business Intelligence","Business Intelligence Developer","Mid","Full-time","In-Person","M","Americas","United States","USA",80000
2024,"Business Intelligence","BI Developer","Senior","Full-time","Remote","M","Americas","United States","USA",90000
2024,"Business Intelligence","BI Developer","Senior","Full-time","Remote","M","Americas","United States","USA",70000
2024,"Business Intelligence","Business Intelligence Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",127000
2024,"Business Intelligence","Business Intelligence Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",72600
2024,"Data Engineering","Data Developer","Entry","Full-time","Remote","M","Americas","United States","USA",70000
2024,"Data Engineering","Data Developer","Entry","Full-time","Remote","M","Americas","United States","USA",50000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",83000
